id	title	event_type	description	start	end	location	url	price	organisation_id	created	last_modified	lon	lat
127	Sound Healing with The Singing Bowl Lady	classes	Join us in this powerful immersion into the tones & vibrations of quartz crystal singing bowls, fusing elements of music & meditation in this multi-layered sonic experience. Release tensions, stresses, anxieties, worries & fears ... as you relax in the remembrance of the Power of YOUR own Centered-ness, Peace, Intuition & Compassion.This sonic bath will energize your life force, calm your mind & massage every cell in your body ... allowing access to a deep, relaxing meditative experience. There is really nothing quite like it ... & it's here right in your own back yard.	1728414000	1728417600	Georgetown, TX	https://www.eventbrite.com/e/sound-healing-with-the-singing-bowl-lady-tickets-796232943167?aff=ebdssbdestsearch	From $30.00		1711440903	1714920808	-97.6775634	30.6370152
128	Yoga with Papa Guru at Curaleaf South Beach	classes	Yoga with Papa Guru at CuraleafEnjoy the peaceful and playful vibes of Papa Guru as he guides you through a mindful yoga session focusing on breathing and creative movement!Discover how to get started on your medicinal cannabis journeyLearn how to incorporate cannabis into your personal wellness routineFind which terpenes are best for you with our educational terpene barSwag and discounts availablePlease come in comfortable clothes and bring a mat, water bottle, and form of identification.Follow @curaleaf.florida and @Papa_Guru on Instagram!	1733952600	1733913000	Miami Beach, FL	https://www.eventbrite.com/e/yoga-with-papa-guru-at-curaleaf-south-beach-tickets-824642246157?aff=ebdssbdestsearch	Free		1711440903	1714920820	-80.1353006	25.7929198
129	Puff Puff Paint  at The Studio  Lounge	classes	Art, elevated( 21+ Only)We invite you to free your mind and create a unique and elevated painting experience. Join us and KeeneVisions for a sunset themed afternoon of elevated painting. KenneVisions is a creative from Seattle spreading peace and love. Come early to enjoy our lounge before getting creative. You will then be lead upstairs and guided through a curated & elevated artistic experience. The theme this month is 420!Bring an open mind and some clothes you don't mind getting a little paint on. See you then.	1716649200	1716660000	West Hollywood, CA	https://www.eventbrite.com/e/puff-puff-paint-at-the-studio-lounge-tickets-742485142047?aff=ebdssbdestsearch	From $40.00		1711440903	1714920834	-118.3692894	34.0923014
131	Sound Healing with The Singing Bowl Lady	classes	Join us in this powerful immersion into the tones & vibrations of quartz crystal singing bowls, fusing elements of music & meditation in this multi-layered sonic experience. Release tensions, stresses, anxieties, worries & fears ... as you relax in the remembrance of the Power of YOUR own Centered-ness, Peace, Intuition & Compassion.This sonic bath will energize your life force, calm your mind & massage every cell in your body ... allowing access to a deep, relaxing meditative experience. There is really nothing quite like it ... & it's here right in your own back yard.	1731438000	1731441600	Georgetown, TX	https://www.eventbrite.com/e/sound-healing-with-the-singing-bowl-lady-tickets-796233645267?aff=ebdssbdestsearch	From $30.00		1711440903	1714920845	-97.6775634	30.6370152
133	Sound Healing with The Singing Bowl Lady	classes	Join us in this powerful immersion into the tones & vibrations of quartz crystal singing bowls, fusing elements of music & meditation in this multi-layered sonic experience. Release tensions, stresses, anxieties, worries & fears ... as you relax in the remembrance of the Power of YOUR own Centered-ness, Peace, Intuition & Compassion.This sonic bath will energize your life force, calm your mind & massage every cell in your body ... allowing access to a deep, relaxing meditative experience. There is really nothing quite like it ... & it's here right in your own back yard.	1733857200	1733860800	Georgetown, TX	https://www.eventbrite.com/e/sound-healing-with-the-singing-bowl-lady-tickets-796234788687?aff=ebdssbdestsearch	From $30.00		1711440903	1714920857	-97.6775634	30.6370152
146	Tea Service and Sound Bath	classes	Join us for an evening of tranquility, where we'll indulge in the art of tea service and a sound bath, fostering connections through shared intentions and reflections.Immerse yourself in the Sound Bath journey, where participants will recline with eyes closed, guided through a multi-dimensional meditation experience. The journey, transmitted through sound and vibrational energy, is thoughtfully designed to elevate spirits, fostering a connection with higher states of awareness and inner peace. Following the Sound Bath, we invite participants to share their reflections.	1715976000	1715983200	Berkeley, CA	https://www.eventbrite.com/e/tea-service-and-sound-bath-tickets-781597789027?aff=ebdssbdestsearch			1711440903	1714920882	-122.272863	37.8708393
158	Talleres de educación sobre sustancias	classes	Talleres de Educación Sobre SustanciasBienvenido a nuestros talleres sobre trastornos por uso de sustancias. El instructor proporcionará recursos, referencias y evaluaciones para identificar las necesidades de tratamiento en todo el condado de Los Ángeles. Únase a nosotros para vivir una experiencia emocionante y reflexiva que reúne a la comunidad en un ambiente seguro.✨ Date:Martes, Marzo 13 - Adolescentes y el vapeo*Jueves, Marzo 21 - Adolescentes y el uso de sustanciasMartes, Abril 23 - El uso de sustancias en nuestra comunidad	1715166000	1715169600	Lancaster, CA	https://www.eventbrite.com/e/talleres-de-educacion-sobre-sustancias-tickets-836751394947?aff=ebdssbdestsearch	Free		1711440903	1714920896	-118.1366153	34.6981064
167	Free Beginner's Yoga Monday's	classes	This is a free class offered to you by Mary & Main in collaboration with Brittany our Registered Yoga Teacher every Monday at our dispensary upstairs rooms.WHERE TO GO: The class will be in the upstairs event space. Notify security or front desk and they will guide you upstairs.WHAT TO BRING: Bring Your Own Mat , Blocks and Yoga Straps if you have them. We will provide Blocks and Yoga Straps if you don't have them. Please also bring your own water.	1715625000	1715628600	Capitol Heights, MD	https://www.eventbrite.com/e/free-beginners-yoga-mondays-tickets-472714159777?aff=ebdssbdestsearch	Free		1711440903	1714920908	-76.9134765	38.8849913
171	Saturday Serenity Cannabis Sound Bath at The Studio Lounge	classes	21+ OnlyINHALE EXHALERelieve your stress through an elevated & serene cannabis sound bath experience. This energy-cleansing guided sound bath will put you in a relaxed state of mind. Please arrive at 10 AM to enjoy our beautiful lounge. Then at 11 AM, you will be guided to our third floor to enjoy your hour long, medicated sound bath.Bringing your own yoga mat is highly recommended, mats are available on a first come, first serve basis and not garunteed.Your entry ticket includes the class and entry into The Studio Smoking Lounge and Cannabis Restaurant.	1715508000	1715515200	West Hollywood, CA	https://www.eventbrite.com/e/saturday-serenity-cannabis-sound-bath-at-the-studio-lounge-tickets-354931518727?aff=ebdssbdestsearch	From $30.00		1711440903	1714920922	-118.3692894	34.0923014
193	Yoga at the Oasis	classes	This will be a 60 minute vinyasa flow held in the beautiful space that is Kind Oasis, a locally owned CBD apothecary. In this class you'll be guided through fluid and intentional movement by one of our experienced YogaSix instructors! Be sure to stay after class to check out the delicious CBD gummies, salves, flower and more!Details:Please arrive 15 minutes early to get settled inBring water and a yoga mat (and any other props you like to use!)You must be 21+ to purchase any CBD, Delta 8 and Delta 9 products	1716066000	1716026400	Milwaukee, WI	https://www.eventbrite.com/e/yoga-at-the-oasis-tickets-792120693317?aff=ebdssbdestsearch	Free		1711440903	1714920935	-87.922497	43.0349931
195	Fast Track to Become a Dispensary Owner	classes	Welcome to the Fast Track to Become a Dispensary Owner event!Are you interested in starting your own dispensary but not sure where to begin? Join us onThursday at 6 pm for an informative session on how to kickstart your journey as a dispensary owner.Location: 7187 Old Alexandria Ferry RdLearn about the legal requirements, business strategies, and industry insights from experienced dispensary owners. Network with like-minded individuals and get all your questions answered!Don't miss this opportunity to fast track your way to becoming a successful virtual dispensary owner. See you there!	1715277600	1715284800	Clinton, MD	https://www.eventbrite.com/e/fast-track-to-become-a-dispensary-owner-tickets-870384432267?aff=ebdssbdestsearch	Free		1711440903	1714920950	-76.8983059	38.7651145
357	St. Louis Cannabis Expo	expos	Up to 100+ indoor & outdoor canna companies and brands available for networking including Grow Stores, Growers, Growing Products, Genetics, Clothing, CBD, Bakery Goods, Fresh Produce, Exotic Snacks, Artwork, Growing Room Builder, Caregivers, Doctors, Dispensaries, Alternative Healing, Worm Castings, Health Consultants, Medical Cards, etc. There will also be other booths where you may get a behind-the-scenes look at Missouri's Medical Marijuana Industry. There will be general Canna booths such as organic farming, and anything else related to the cannabis industry.			St. Louis, MO	https://www.eventbrite.com/e/st-louis-cannabis-expo-tickets-868582582887?aff=ebdssbdestsearch			1711440903	1714920963	-90.1910154	38.6280278
358	Cannabis Cup DC	expos		1713628800	1713646800	Washington, DC	https://www.eventbrite.com/e/cannabis-cup-dc-tickets-866863400767?aff=ebdssbdestsearch			1711440903	1714920972	-77.0365427	38.8950368
362	US Virgin Islands CannaCulture  Business Networking Conference and Expo	expos	V.I. CannaCulture is the premier cannabis business development, education, and networking platform where VI cannapreneurs come to cultivate and create overf the course of 4 days!Join us for the 1st Annual V.I. CannaCulture Conference and Expo. This will also be a celebration of 420! Fillied with information, networking events, music and entertainment. You don't want to miss!WHO SHOULD ATTENDEntrepreneursCultivatorsManufaturessMedia ProfessionalsNaturopathic ProvidersHealth and Wellness Providers	1713344400	1713655800	St. Croix, Virgin Islands	https://www.eventbrite.com/e/us-virgin-islands-cannaculture-business-networking-conference-and-expo-tickets-789264680907?aff=ebdssbdestsearch			1711440903	1714920975	-64.7590159785835	17.7289564
364	OAKS Canna Fair	expos	Oaks Canna Fair - 2024 Spring Fling!This event features over 300 vendors and award winning canna chefs! Don't miss this rare opportunity to sample fine cuisine and watch the chefs in action.Canna Fest joins Nationwide & Local Vendors, Wholesalers, and Distributors, showcasing the latest industry trends in Hemp, CBD, and Health & Wellness. Visit Canna Industry Grower/Processors, On-site Medical Certification Doctors, Spiritual Healers and Alternative Health Professionals.Don't miss the festival morning opening ceremony with guided Yoga and Reiki classes for all guests. Cool down with fine artisanal wine & brew samples, followed by a relaxing visit to our on-site licensed massage therapists. Entertainment includes live Celebrity Guests, Canna Chefs, Canna Seminars, and so much more!	1714212000	1714240800	Oaks, PA	https://www.eventbrite.com/e/oaks-canna-fair-tickets-648574683337?aff=ebdssbdestsearch			1711440903	1714920989	-75.4596319	40.1317722
